-8.551014500595027812e+01,-9.866907899753070410e+01,-9.234706680848876204e+01,-9.674089505959278767e+01,-9.283101238224514873e+01
-8.365014710727756153e+01,-9.745385344829617225e+01,-9.498676468356563873e+01,-9.555332530452480455e+01,-8.997746208963243930e+01
-8.253386383451464781e+01,-9.861802222116934047e+01,-9.350728686091098041e+01,-9.505674109317615716e+01,-9.146628156596702297e+01
-8.386910647332851454e+01,-9.495616712781901469e+01,-9.320873699489052910e+01,-9.486101846191120046e+01,-9.145008928405313497e+01
-8.312234503554225284e+01,-9.642218054216111511e+01,-9.309758127942336614e+01,-9.358861979800526854e+01,-8.818404175096371489e+01
-8.332166001562407587e+01,-9.454697466131482031e+01,-9.189852950463404113e+01,-9.505646285033185450e+01,-8.922978779813746542e+01
-8.006880931636263199e+01,-9.501606669238873337e+01,-9.093746495139424724e+01,-9.465815398239334399e+01,-8.925507910427977265e+01
-8.164086144954542590e+01,-9.658408704841700398e+01,-9.111082139201720054e+01,-9.421055789245647816e+01,-8.859014655967776264e+01
-8.289119921742334895e+01,-9.661697540330460754e+01,-8.952292127519240239e+01,-9.371863150798797903e+01,-8.867890641147997144e+01
-8.131134524587683643e+01,-9.624619648065149136e+01,-8.863150419528358270e+01,-9.429160001138178870e+01,-8.934495736072035754e+01
-8.074052364850410868e+01,-9.314259498042230234e+01,-8.771688002062477096e+01,-9.316429469333436941e+01,-8.648691884512093964e+01
-8.169479068069277616e+01,-9.573697514468011605e+01,-8.835958321370806345e+01,-9.507806862713815121e+01,-8.728549710503335746e+01
-8.155809296783250772e+01,-9.511081302061781173e+01,-8.658774552990912809e+01,-9.275271537934449384e+01,-8.774164316369108008e+01
-8.245378025662117238e+01,-9.545488939378761017e+01,-8.597911428442425574e+01,-9.503291084558195223e+01,-8.774395194284171851e+01
-8.352650045779996901e+01,-9.457444204848518154e+01,-8.724053640497059803e+01,-9.426428289224622858e+01,-8.505090372533713605e+01
-8.453152482806548562e+01,-9.523045555382977057e+01,-8.570265448317108792e+01,-9.315092096932332311e+01,-8.382840600404215081e+01
-8.325731039477241779e+01,-9.374957828608297916e+01,-8.670442806213425513e+01,-9.328627516857237367e+01,-8.596012538384904644e+01
-8.489718116358925215e+01,-9.436800404709762802e+01,-8.392895028740373675e+01,-9.358865677274121708e+01,-8.527951850847883009e+01
-8.350626880334743873e+01,-9.568583794882216864e+01,-8.275946621457252661e+01,-9.355639878941953214e+01,-8.504142856871636980e+01
-8.343916304147123242e+01,-9.297535372740213688e+01,-8.256637641269583128e+01,-9.532801287126558520e+01,-8.399099017798212685e+01
-8.505034613903205809e+01,-9.302946982279208044e+01,-8.151117729037646598e+01,-9.257402110379854321e+01,-8.492543671203573297e+01
-8.751003912040637545e+01,-9.310602005982920559e+01,-8.145593674610331902e+01,-9.518164775164412106e+01,-8.607144312508459905e+01
-8.653378050137695254e+01,-9.217039373996037455e+01,-8.164491354828852820e+01,-9.372262645273281123e+01,-8.592643268061307538e+01
-8.961927940183167607e+01,-9.314044681708722351e+01,-8.149444062204213424e+01,-9.471768908184405689e+01,-8.631212247994338327e+01
-8.735147664040668758e+01,-9.249796385209018013e+01,-8.056482933020052428e+01,-9.525842854547316563e+01,-8.593077388987427412e+01
-8.996015717989017446e+01,-9.402365579003955531e+01,-8.078774819111922056e+01,-9.513089954819012917e+01,-8.594775851896612551e+01
-8.907728937680927572e+01,-9.175951691856569425e+01,-8.129367637746400987e+01,-9.627797004284977334e+01,-8.760981729453605737e+01
-9.038236910947293268e+01,-9.195365818636223310e+01,-8.147998524154388633e+01,-9.680676862067660693e+01,-8.554051115318662823e+01
-9.025592935563396679e+01,-9.386676925559760321e+01,-8.168163373984168629e+01,-9.470953778444517468e+01,-8.902300847233814807e+01
-9.088367805590846160e+01,-9.223224062984013472e+01,-8.291887231769064215e+01,-9.600033995433086886e+01,-8.821323392727479984e+01
-9.247832330141399382e+01,-9.224272185370854515e+01,-8.071422423212156616e+01,-9.435815969172266193e+01,-8.885949598274574157e+01
-9.245121093220876674e+01,-9.308315031640852055e+01,-8.301629260918132047e+01,-9.552835150948422438e+01,-8.796915116224121789e+01
-9.336017374380375600e+01,-9.228724145334550144e+01,-8.347058897771505315e+01,-9.650608642609647347e+01,-8.907771788473971242e+01
-9.200210680556648413e+01,-9.442247458091617318e+01,-8.432128584576273056e+01,-9.616292077011445372e+01,-8.824540388367738331e+01
-9.435824502772941003e+01,-9.431250771096118513e+01,-8.439063817132721113e+01,-9.686348937551144900e+01,-8.797128447863923384e+01
-9.375408104982416546e+01,-9.199984493948358022e+01,-8.562870683065284538e+01,-9.817835993001858697e+01,-9.049104410200972382e+01
-9.335806986886794334e+01,-9.440569120689698934e+01,-8.654996673732320289e+01,-9.907052151599692991e+01,-9.205972922209743103e+01
-8.617183131316242850e+01,-9.953476064480473440e+01,-9.437022648280297688e+01,-9.535446111181177287e+01,-9.246712187020318652e+01
-8.528834389228435953e+01,-9.819841584543164004e+01,-9.579568228807292485e+01,-9.486639906638144737e+01,-9.227850115471146353e+01
-8.448381343369828755e+01,-9.736279572710488139e+01,-9.233134372658469147e+01,-9.511425023298531300e+01,-9.185561076630409616e+01
-8.414324876273320797e+01,-9.648477918316065427e+01,-9.155622419334025608e+01,-9.475808253701204364e+01,-9.084034147617610699e+01
-8.536113197195057012e+01,-9.893501564029240569e+01,-9.256894212795900501e+01,-9.381899085722226062e+01,-9.120055293265379248e+01
-8.233338570721983274e+01,-9.704060093285453092e+01,-9.181290690858608627e+01,-9.408601011056960317e+01,-8.884852177983266586e+01
-8.056826148202537752e+01,-9.798162221991182719e+01,-9.138454116558781948e+01,-9.367779758139255364e+01,-9.041656188118913917e+01
-8.191900750594864178e+01,-9.595547630131034111e+01,-9.340283325674876380e+01,-9.347916655364480221e+01,-9.125387916350658202e+01
-7.826912223871816821e+01,-9.608492122938430668e+01,-9.090548544293743305e+01,-9.301303050829355357e+01,-8.825395507326871325e+01
-8.097742620715970929e+01,-9.668585063910090582e+01,-8.765426186447687940e+01,-9.351607599395256898e+01,-8.879422634828148375e+01
-8.131979270329374287e+01,-9.580883183332025510e+01,-8.906883219304151567e+01,-9.416403623302623771e+01,-8.965740183525015539e+01
-7.785455587656153398e+01,-9.486678510146994370e+01,-8.843106760985286030e+01,-9.161194206966308684e+01,-8.717271124729558096e+01
-8.034440238197639417e+01,-9.705535540866286226e+01,-8.739559984474803400e+01,-9.372195122803697132e+01,-8.676435604478561459e+01
-7.995393011369920089e+01,-9.684342180697802860e+01,-8.747614409281770520e+01,-9.394167117451196702e+01,-8.775498861572688725e+01
-7.863289777805198355e+01,-9.435183293408717020e+01,-8.830735607233916085e+01,-9.395243735809462748e+01,-8.681419770161336658e+01
-8.012789295101740095e+01,-9.341274085556432283e+01,-8.633082421415200258e+01,-9.453262246794955104e+01,-8.517323651317710187e+01
-8.191634718436336016e+01,-9.395701343663245098e+01,-8.568636393545899921e+01,-9.383727138661798506e+01,-8.396384751800607660e+01
-8.078256398299897967e+01,-9.298381436605193073e+01,-8.509662462489512791e+01,-9.386174421420318481e+01,-8.588580949234480499e+01
-8.256323603447833648e+01,-9.438902377924817699e+01,-8.543597463711297735e+01,-9.429705559126890080e+01,-8.435799873617226297e+01
-8.236377202185428814e+01,-9.482577203130855992e+01,-8.583914899768149098e+01,-9.342842274524723223e+01,-8.458468515907449614e+01
-8.483475598726768396e+01,-9.296275626157435568e+01,-8.164293916982272492e+01,-9.486655326625830753e+01,-8.273186285520536387e+01
-8.241052027676994385e+01,-9.399143436183827305e+01,-8.310739203931645136e+01,-9.401405937943189883e+01,-8.528251942863802526e+01
-8.470192197332116280e+01,-9.379085425305581225e+01,-8.280241149964950864e+01,-9.343876533956917285e+01,-8.430171114655890108e+01
-8.690375875761542090e+01,-9.466194387426078549e+01,-8.047650795092896203e+01,-9.358385616706821963e+01,-8.533011354515022617e+01
-8.572372886463878672e+01,-9.186812332842266926e+01,-8.063780220472663984e+01,-9.302233935654199115e+01,-8.548114974908772012e+01
-8.694383672335700908e+01,-9.415520737320827038e+01,-8.086606666468681226e+01,-9.533280538841758300e+01,-8.521674310695046017e+01
-8.841787835318014288e+01,-9.190686306104937842e+01,-8.125950805621951645e+01,-9.350228073223277647e+01,-8.506793212703087192e+01
-8.816540975336451424e+01,-9.199482166254381355e+01,-8.073922029392107902e+01,-9.444043296586535519e+01,-8.399873190752350638e+01
-8.837538670190266998e+01,-9.194556375917753144e+01,-8.004394565006691664e+01,-9.495439967190949915e+01,-8.505272624957791550e+01
-9.081656867508488062e+01,-9.254637799036326840e+01,-7.936211795576792838e+01,-9.505241788155549898e+01,-8.496967653407422461e+01
-8.733620922307852652e+01,-9.404608857230458341e+01,-8.004121130425950525e+01,-9.602764801702254260e+01,-8.669685646925813671e+01
-9.186848742946179414e+01,-9.252696371209870563e+01,-8.043769396818996142e+01,-9.560277412509857697e+01,-8.825382117110159186e+01
-9.138319281132801564e+01,-9.280231977176123337e+01,-8.047270560017949492e+01,-9.770070912473643432e+01,-8.778686677278228956e+01
-9.193464840252644876e+01,-9.272012374559095349e+01,-8.167935572304635627e+01,-9.379910164277615081e+01,-8.744466312135372732e+01
-9.205890134417509785e+01,-9.157544558260892131e+01,-8.187679542462790039e+01,-9.538921331824823824e+01,-8.844674749289877980e+01
-9.353030935779838728e+01,-9.205786499419683366e+01,-8.446061103840975193e+01,-9.454980686520474364e+01,-8.853445846174842870e+01
-9.306561820348275660e+01,-9.400371257668700764e+01,-8.457541766380202830e+01,-9.626303662384195547e+01,-8.763420486985071989e+01
-9.188902132473882034e+01,-9.379079446432342593e+01,-8.493579574825048439e+01,-9.858006018346092958e+01,-8.819982383025009653e+01
-9.224805943511073281e+01,-9.255639580339794747e+01,-8.551407774768073011e+01,-9.779184110968176924e+01,-9.210524977768618271e+01
-9.596565237386221270e+01,-9.329400296992342589e+01,-8.537915372075494247e+01,-9.693863283599704062e+01,-9.029985663570086274e+01
-8.597833614980750383e+01,-9.897257904193885736e+01,-9.575476282006144402e+01,-9.391457992231974572e+01,-9.297467643897468292e+01
-8.519154648060670354e+01,-9.649594107104809382e+01,-9.425385883425146005e+01,-9.357199893443691963e+01,-9.150201084602900892e+01
-8.292179440512639133e+01,-9.603144123095655971e+01,-9.367243663372748586e+01,-9.311070847808562689e+01,-9.088663654428520999e+01
-8.264014352096823757e+01,-9.759809461323543189e+01,-9.205858049181695435e+01,-9.352647984067235143e+01,-9.127662833036517043e+01
-8.319089468986454960e+01,-9.577459860606843733e+01,-9.056144024404152049e+01,-9.291953000151076481e+01,-9.244839423594595473e+01
-7.965326498061608618e+01,-9.599654745071580919e+01,-9.223411073680455274e+01,-9.297171315210191267e+01,-9.317989448520664553e+01
-8.121775449359155630e+01,-9.774944270967151283e+01,-9.265887897224976655e+01,-9.276032652593075056e+01,-9.079508850325723301e+01
-8.129131178993520734e+01,-9.427776528278268131e+01,-9.072106527334616999e+01,-9.401997847260270191e+01,-8.784261946023401890e+01
-7.811058858417774786e+01,-9.658840140426737264e+01,-9.155008440860044061e+01,-9.409827535205337767e+01,-8.808220558530173605e+01
-7.872896327727352173e+01,-9.505505390425470580e+01,-9.091318439799609052e+01,-9.357640929680945874e+01,-8.986877572872458586e+01
-7.864106225765719671e+01,-9.778689748456145026e+01,-8.946123118640552718e+01,-9.296118586622908708e+01,-8.845533190749914354e+01
-8.001208869382098499e+01,-9.412083994570910761e+01,-8.887531512638268794e+01,-9.432154600826240198e+01,-8.659026694519523915e+01
-8.015763849506352301e+01,-9.572619384689512856e+01,-8.974386061047978558e+01,-9.334692579740948304e+01,-8.616790725614133351e+01
-8.001395122806465565e+01,-9.295555782916196108e+01,-8.646404677167188879e+01,-9.276727516363136772e+01,-8.453905554868786965e+01
-7.941225255284919626e+01,-9.462823641330717805e+01,-8.599199063170605939e+01,-9.472411914944645162e+01,-8.657380726082435274e+01
-7.949069849818155831e+01,-9.493279029600424224e+01,-8.594464610749959377e+01,-9.226270986861669599e+01,-8.546430877693504158e+01
-7.959244261519350516e+01,-9.253802955419243403e+01,-8.544242117418998816e+01,-9.264057077847823507e+01,-8.510052688047156266e+01
-8.066397898561184832e+01,-9.066194243051634771e+01,-8.465132489599031373e+01,-9.247672902875179091e+01,-8.377850419099767976e+01
-8.203745092257818783e+01,-9.411364709316582378e+01,-8.296712633346362509e+01,-9.287990407748965538e+01,-8.285234432435716201e+01
-8.522876925117431313e+01,-9.259732506008965913e+01,-8.404093388619926941e+01,-9.418261846803014237e+01,-8.479790438746837822e+01
-8.141822091782276516e+01,-9.321693452101268917e+01,-8.332621330852359165e+01,-9.327142846304251123e+01,-8.385175334911602363e+01
-8.320908406550579173e+01,-9.232277980934030381e+01,-7.993843706531772852e+01,-9.465973155421204410e+01,-8.450109577288878882e+01
-8.221120039836752369e+01,-9.450473891775223478e+01,-8.020868052393853986e+01,-9.214089028799405412e+01,-8.329120049317135965e+01
-8.563086082834787760e+01,-9.196223541473617047e+01,-8.137177094195094185e+01,-9.616062881723038913e+01,-8.364928376685442402e+01
-8.522758771850234893e+01,-9.076456429249853386e+01,-7.878455243492622628e+01,-9.301693432851214993e+01,-8.267609491842534908e+01
-8.441366535501067858e+01,-9.363882674826136565e+01,-7.890484659888949182e+01,-9.505613430107106865e+01,-8.503506047938476797e+01
-8.705219937414150877e+01,-9.370382793828545687e+01,-7.886983115505816500e+01,-9.396187000994051175e+01,-8.374661890666882869e+01
-8.946251055574701638e+01,-9.113050457172246865e+01,-7.732822418530430753e+01,-9.576422426407748389e+01,-8.463785468250877386e+01
-8.733630940310493429e+01,-9.134353131539965887e+01,-7.900035469149041489e+01,-9.328681376292487926e+01,-8.341975163433885143e+01
-9.041174825956041161e+01,-9.154454282653617270e+01,-7.903363758371169467e+01,-9.430430393984946136e+01,-8.629014051462119994e+01
-8.964345578207621656e+01,-9.139797462633990222e+01,-7.963433571667283672e+01,-9.479914344943411209e+01,-8.591378513438166920e+01
-9.103108896456730292e+01,-9.205864153169221709e+01,-7.974145460965334564e+01,-9.403546455293479767e+01,-8.514233381820861268e+01
-8.954065473199904091e+01,-9.291863262899369147e+01,-7.887796271867766507e+01,-9.424794043842234714e+01,-8.642281172241916920e+01
-9.162621910392201130e+01,-9.275702833743613951e+01,-7.983597912818414954e+01,-9.614764961242414643e+01,-8.907240494343422199e+01
-9.228612457686610071e+01,-9.443224417155320793e+01,-8.166718302791051087e+01,-9.535262266771287898e+01,-8.818352426595532734e+01
-9.199728250757922865e+01,-9.111128622188788029e+01,-8.261590892919831219e+01,-9.736909354126500205e+01,-8.936818097337901179e+01
-9.181772039701291988e+01,-9.086231275510897376e+01,-8.185434562926391777e+01,-9.662612452781432637e+01,-8.962557902958077705e+01
-9.257563654218037641e+01,-9.221665960319904798e+01,-8.271514606219741950e+01,-9.712101803190567750e+01,-9.042090212406108662e+01
-9.305094427679374292e+01,-9.211673987816440956e+01,-8.504129810866203343e+01,-9.506556156479493325e+01,-9.043989031325138228e+01
-9.204339389329020094e+01,-9.282874350718653034e+01,-8.610517029006139467e+01,-9.560534225476462211e+01,-9.133022871350868854e+01
-8.567137373529865840e+01,-9.752460823308149429e+01,-9.332476632430817176e+01,-9.522916829843934750e+01,-9.245958057482935999e+01
-8.483265144495297250e+01,-9.663702166545265015e+01,-9.455268243804485451e+01,-9.142262113613270458e+01,-9.120632096614562556e+01
-8.356414355266841198e+01,-9.670307712833196945e+01,-9.180849224892094185e+01,-9.372519606277576543e+01,-9.164121042163560560e+01
-8.182105516311122528e+01,-9.744117347254486106e+01,-9.375198327209456295e+01,-9.290095082329882814e+01,-8.932414116443673890e+01
-8.046862532572122007e+01,-9.748744691591548417e+01,-9.237579107009307222e+01,-9.442187515792070940e+01,-8.862903443798180092e+01
-8.186405519919870244e+01,-9.381718742288225599e+01,-9.236730988298589295e+01,-9.336914420453220487e+01,-9.009531144113782375e+01
-7.963571318388187592e+01,-9.584087898151123852e+01,-9.140386784238113194e+01,-9.300667188318433887e+01,-9.005211004061544600e+01
-7.780579983411857370e+01,-9.553780492601312346e+01,-8.996455147010573228e+01,-9.243890515869935598e+01,-8.876612815055771932e+01
-7.986053262377056683e+01,-9.618410693809914846e+01,-9.083215920618461325e+01,-9.336101203718465058e+01,-8.855636368214915422e+01
-7.905191946291698457e+01,-9.581380232625386384e+01,-9.192204453176610457e+01,-9.068811977312948613e+01,-8.744008125430876532e+01
-7.715440010349342970e+01,-9.581918683276066417e+01,-9.033341106980725499e+01,-9.314339062667961855e+01,-8.868877710885315935e+01
-7.589450135350412552e+01,-9.449044503516965676e+01,-8.853307869749346537e+01,-9.244765865364254864e+01,-8.655258739952161307e+01
-7.767226052140634351e+01,-9.424432802103711992e+01,-8.898892313691206368e+01,-9.177762220376500579e+01,-8.733237820298636223e+01
-7.641144358013826832e+01,-9.283222714312822177e+01,-8.617195538910114294e+01,-9.062587833765888945e+01,-8.510203625502605007e+01
-7.877976861698873279e+01,-9.466018380037333202e+01,-8.526471451326271733e+01,-9.330616694967869762e+01,-8.478770105624401765e+01
